ProductOrServiceCode,ProductOrServiceCodeText,Simple,IsService,ProductOrServiceArea,ProductServiceOrRnDarea
Q528,SOCIAL WORK,Services,TRUE,MED,MED
Q529,EMERGENCY MEDICINE SERVICES,Services,TRUE,MED,MED
Q530,ENDOCRINOLOGY MEDICINE SERVICES,Services,TRUE,MED,MED
Q531,NEPHROLOGY MEDICINE SERVICES,Services,TRUE,MED,MED
Q532,CHIROPRACTIC & ACUPUNCTURE SERVICES,Services,TRUE,MED,MED
Q533,OCCUPATIONAL & PUBLIC HEALTH SERVICES,Services,TRUE,MED,MED
Q601,Medical Coding and Auditing,Services,TRUE,MED,MED
Q602,Medical Records,Services,TRUE,MED,MED
Q603,Medical Transcription,Services,TRUE,MED,MED
Q701,Specialized Medical Support,Services,TRUE,MED,MED
Q702,Technical Medical Support,Services,TRUE,MED,MED
Q801,Medical Appointing Services,Services,TRUE,MED,MED
Q802,Clerical Medical Support,Services,TRUE,MED,MED
Q901,HEALTHCARE ENVIRONMENTAL CLEANING,Services,TRUE,MED,MED
Q999,MEDICAL- OTHER,Services,TRUE,MED,MED
R,"SUPPORT SVCS (PROF, ADMIN, MGMT)",Services,TRUE,PAMS,PAMS
R111,BLDGS & FAC / ADMIN & SVC BLDGS,Services,TRUE,PAMS,PAMS
R113,BLDGS & FAC / EDUCATIONAL BLDGS,Services,TRUE,PAMS,PAMS
R116,BLDGS & FAC  / RESIDENTIAL BLDGS,Services,TRUE,PAMS,PAMS
R118,BLDGS & FAC / R&D FACILITIES,R&D,TRUE,R&D,R&D facilities and major equipment
R119,BLDGS & FAC / OTHER BUILDINGS,Services,TRUE,PAMS,PAMS
R121,NON-BLDG / CONSERVATION & DEV,Services,TRUE,PAMS,PAMS
R129,NON-BLDG / OTHER,Services,TRUE,PAMS,PAMS
R211,A/E - NON CONTRUCT - GENERAL,Services,TRUE,PAMS,PAMS
R212,A/E - DRAFTING ENGINEERING,Services,TRUE,PAMS,PAMS
R213,A/E - INSPECT - NON CONTRUCT,Services,TRUE,PAMS,PAMS
R214,A/E - MANAGEMENT ENGINEERING,Services,TRUE,PAMS,PAMS
R216,A/E - MARINE ENGINEERING,Services,TRUE,PAMS,PAMS
R219,OTHER ARCHITECTS & ENGIN GEN,Services,TRUE,PAMS,PAMS
R301,ADP FACILITY MANAGEMENT,Services,TRUE,PAMS,PAMS
R302,ADP SYSTEMS DEVELOP & PROGRAMMING,Services,TRUE,ICT,ICT
R303,ADP SVCS/DATA ENTRY,Services,TRUE,PAMS,PAMS
R304,ADP SVCS/DATA TRANSMISSION,Services,TRUE,PAMS,PAMS
R305,ADP TELEPROCESSING SVCS,Services,TRUE,PAMS,PAMS
R306,ADP SYSTEM ANALYSIS,Services,TRUE,PAMS,PAMS
R307,AUTOMATED INFORMATION SYSTEM SVCS,Services,TRUE,PAMS,PAMS
R399,OTHER ADP SVCS,Services,TRUE,PAMS,PAMS
R4,PROFESSIONAL SERVICES,Services,TRUE,PAMS,PAMS
R401,PERSONAL CARE SERVICES,Services,TRUE,PAMS,PAMS
R402,REAL ESTATE BROKERAGE SERVICES,Services,TRUE,PAMS,PAMS
R403,REAL ESTATE BROKERAGE SERVICES,Services,TRUE,PAMS,PAMS
R404,PROF SVCS/LAND SURVEYS - CADASTRAL,Services,TRUE,PAMS,PAMS
R405,OPERATIONS RESEARCH & QUANTITATIVE,Services,TRUE,PAMS,PAMS
R406,POLICY REVIEW/DEVELOPMENT SERVICES,Services,TRUE,PAMS,PAMS
R407,PROGRAM EVALUATION SERVICES,Services,TRUE,PAMS,PAMS
R408,PROGRAM MANAGEMENT/SUPPORT SERVICES,Services,TRUE,PAMS,PAMS
R409,PROGRAM REVIEW/DEVELOPMENT SERVICES,Services,TRUE,PAMS,PAMS
R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,Services,TRUE,PAMS,PAMS
R411,PROF SVCS/REAL PROPERTY APPRAISALS,Services,TRUE,PAMS,PAMS
R412,SIMULATION,Services,TRUE,PAMS,PAMS
R413,SPECIFICATIONS DEVELOPMENT SERVICES,Services,TRUE,ICT,ICT
R414,SYSTEMS ENGINEERING SERVICES,Services,TRUE,PAMS,PAMS
R415,PROF SVCS/TECH SHARING-UTIL,Services,TRUE,ICT,ICT
R416,SUPPORT- PROFESSIONAL: VETERINARY/ANIMAL CARE,Services,TRUE,PAMS,PAMS
R418,LEGAL SERVICES,Services,TRUE,PAMS,PAMS
R419,EDUCATIONAL SERVICES,Services,TRUE,PAMS,PAMS
R420,CERTIFICATIONS & ACCREDIT PROD & IN,Services,TRUE,PAMS,PAMS
R421,TECHNICAL ASSISTANCE,Services,TRUE,PAMS,PAMS
R422,MARKET RESEARCH & PUBLIC OPINION SE,Services,TRUE,PAMS,PAMS
R423,INTELLIGENCE SERVICES,Services,TRUE,PAMS,PAMS
R424,EXPERT WITNESS,Services,TRUE,PAMS,PAMS
R425,ENGINEERING AND TECHNICAL SERVICES,Services,TRUE,PAMS,PAMS
R426,COMMUNICATIONS SERVICES,Services,TRUE,PAMS,PAMS
R427,PROF SVCS/WEATHER RPT-OBSERV,Services,TRUE,PAMS,PAMS
R428,INDUSTRIAL HYGIENICS,Services,TRUE,PAMS,PAMS
R429,SUPPORT- PROFESSIONAL: EMERGENCY RESPONSE/DISASTER PLANNING/PREPAREDNESS SUPPORT,Services,TRUE,PAMS,PAMS
R430,SUPPORT- PROFESSIONAL: PHYSICAL SECURITY AND BADGING,Services,TRUE,PAMS,PAMS
R431,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,Services,TRUE,PAMS,PAMS
R497,PERSONAL SERVICES CONTRACTS,Services,TRUE,PAMS,PAMS
R498,PATENT AND TRADEMARK SERVICES,Services,TRUE,PAMS,PAMS
R499,OTHER PROFESSIONAL SERVICES,Services,TRUE,PAMS,PAMS
R502,STUDY/AIR QUALITY,Services,TRUE,PAMS,PAMS
R503,STUDY/ARCHEOLOGICAL-PALEONTOLOGICAL,Services,TRUE,PAMS,PAMS
R504,STUDY/CHEMICAL-BIOLOGICAL,Services,TRUE,PAMS,PAMS
R505,STUDY/COST BENEFIT,Services,TRUE,PAMS,PAMS
R506,STUDY/DATA - OTHER THAN SCIENTIFIC,Services,TRUE,PAMS,PAMS
R507,STUDY/ECONOMIC/SOCIO-ECO AND LABOR,Services,TRUE,PAMS,PAMS
R510,STUDY/ENVIRONMENTAL ASSESSMENTS,Services,TRUE,PAMS,PAMS
R512,STUDY/ENVIRONMENTAL IMPACT,Services,TRUE,PAMS,PAMS
R513,STUDY/FEASIBILITY - NON-CONTRUCT,Services,TRUE,PAMS,PAMS
R517,STUDY/GEOLOGICAL,Services,TRUE,PAMS,PAMS
R522,STUDY/LEGAL-LITIGATION,Services,TRUE,PAMS,PAMS
R524,STUDY/MATHEMATICAL-STATISTICAL,Services,TRUE,PAMS,PAMS
R525,STUDY/NATURAL RESOURCE,Services,TRUE,PAMS,PAMS
R526,STUDY/OCEANOLOGICAL,Services,TRUE,PAMS,PAMS
R528,STUDY/REGULATORY,Services,TRUE,PAMS,PAMS
R529,STUDY/SCIENTIFIC DATA,Services,TRUE,PAMS,PAMS
R532,STUDY/SOILS,Services,TRUE,PAMS,PAMS
R533,STUDY/WATER QUALITY,Services,TRUE,PAMS,PAMS
R537,STUDY/MEDICAL AND HEALTH,Services,TRUE,PAMS,PAMS
R540,STUDY/BUILDING TECHNOLOGY,Services,TRUE,PAMS,PAMS
R541,STUDY/DEFENSE,Services,TRUE,PAMS,PAMS
R542,STUDY/EDUCATIONAL,Services,TRUE,PAMS,PAMS
R544,STUDY/TECHNOLOGY,Services,TRUE,PAMS,PAMS
R545,STUDY/HOUSING AND COMMUNITY DEVELOP,Services,TRUE,PAMS,PAMS
R546,STUDY/SECURITY (PHYSICAL & PERSONAL,Services,TRUE,PAMS,PAMS
R547,STUDY/ACCOUNTING/FINANCIAL MGT,Services,TRUE,PAMS,PAMS
R549,STUDY/FOREIGN & NAT'L SECURITY POL,Services,TRUE,PAMS,PAMS
R550,STUDY/ORGANIZATION/ADMIN/PERSONNEL,Services,TRUE,PAMS,PAMS
R552,STUDY/MANPOWER,Services,TRUE,PAMS,PAMS
R553,STUDY/COMMUNICATIONS,Services,TRUE,PAMS,PAMS
R554,STUDY/ACQUISITION POLICY/PROCEDURES,Services,TRUE,PAMS,PAMS
R599,OTHER SPECIAL STUDY & ANALYSES,Services,TRUE,PAMS,PAMS
R6,ADMINISTRATIVE SUPPORT SERVICES,Services,TRUE,PAMS,PAMS
R601,ADMIN SVCS/MATERIAL MANAGEMENT,Services,TRUE,PAMS,PAMS
R602,COURIER AND MESSENGER SERVICES,Services,TRUE,PAMS,PAMS
R603,SUPPORT- ADMINISTRATIVE: TRANSCRIPTION,Services,TRUE,PAMS,PAMS
R604,MAILING AND DISTRIBUTION SERVICES,Services,TRUE,PAMS,PAMS
R605,LIBRARY SERVICES,Services,TRUE,PAMS,PAMS
R606,COURT REPORTING SERVICES,Services,TRUE,PAMS,PAMS
R607,SUPPORT- ADMINISTRATIVE: WORD PROCESSING/TYPING,Services,TRUE,PAMS,PAMS
R608,ADMIN SVCS/TRANSLATION-SIGN LANGUAG,Services,TRUE,PAMS,PAMS
R609,STENOGRAPHIC SERVICES,Services,TRUE,PAMS,PAMS
R610,PERSONAL PROPERTY MANAGEMENT SERVIC,Services,TRUE,PAMS,PAMS
R611,CREDIT REPORTING SERVICES,Services,TRUE,PAMS,PAMS
R612,INFORMATION RETRIEVAL,Services,TRUE,PAMS,PAMS
R613,POST OFFICE SERVICES,Services,TRUE,PAMS,PAMS
R614,PAPER SHREDDING SERVICES,Services,TRUE,PAMS,PAMS
R615,SUPPORT- ADMINISTRATIVE: BACKGROUND INVESTIGATION,Services,TRUE,PAMS,PAMS
R616,SUPPORT - ADMINISTRATIVE: PHYSICAL RECORDS MANAGEMENT SERVICES,Services,TRUE,PAMS,PAMS
R617,SUPPORT - ADMINISTRATIVE: ELECTRONIC RECORDS MANAGEMENT SERVICES,Services,TRUE,ICT,ICT
R699,OTHER ADMINISTRATIVE SUPPORT SVCS,Services,TRUE,PAMS,PAMS
R7,MANAGEMENT SUPPORT SERVICES,Services,TRUE,PAMS,PAMS
R701,ADVERTISING SERVICES,Services,TRUE,PAMS,PAMS
R702,DATA COLLECTION SERVICES,Services,TRUE,PAMS,PAMS
R703,ACCOUNTING SERVICES,Services,TRUE,PAMS,PAMS
R704,AUDITING SERVICES,Services,TRUE,PAMS,PAMS
R705,DEBT COLLECTION SERVICES,Services,TRUE,PAMS,PAMS
R706,LOGISTICS SUPPORT SERVICES,Services,TRUE,PAMS,PAMS
R707,MGT SVCS/CONTRACT & PROCUREMENT SUP,Services,TRUE,PAMS,PAMS
R708,PUBLIC RELATIONS SERVICES,Services,TRUE,PAMS,PAMS
R709,ONGOING AUDIT OPERATIONS SUPPORT,Services,TRUE,PAMS,PAMS
R710,FINANCIAL SERVICES,Services,TRUE,PAMS,PAMS
R711,BANKING SERVICES,Services,TRUE,PAMS,PAMS
R712,COIN MINTING,Services,TRUE,PAMS,PAMS
R713,BANKNOTE PRINTING,Services,TRUE,PAMS,PAMS
R799,OTHER MANAGEMENT SUPPORT SERVICES,Services,TRUE,PAMS,PAMS
S,UTILITIES AND HOUSEKEEPING,Services,TRUE,FRS,FRS
S1,UTILITIES,Services,TRUE,FRS,FRS
S111,GAS SERVICES,Services,TRUE,FRS,FRS
S112,ELECTRIC SERVICES,Services,TRUE,FRS,FRS
S113,TELEPHONE AND-OR COMMUNICATIONS SER,Services,TRUE,ICT,ICT
S114,UTILITIES- WATER,Services,TRUE,FRS,FRS
S119,OTHER UTILITIES,Services,TRUE,FRS,FRS
S201,CUSTODIAL JANITORIAL SERVICES,Services,TRUE,FRS,FRS
S202,FIRE PROTECTION SERVICES,Services,TRUE,FRS,FRS
S203,FOOD SERVICES,Services,TRUE,FRS,FRS
S204,FUELING SERVICE,Services,TRUE,FRS,FRS
S205,HOUSEKEEPING- TRASH/GARBAGE COLLECTION,Services,TRUE,FRS,FRS
S206,GUARD SERVICES,Services,TRUE,FRS,FRS
S207,HOUSEKEEPING- INSECT/RODENT CONTROL,Services,TRUE,FRS,FRS
S208,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,Services,TRUE,FRS,FRS
S209,HOUSEKEEPING- LAUNDRY/DRYCLEANING,Services,TRUE,FRS,FRS
S211,HOUSEKEEPING- SURVEILLANCE,Services,TRUE,FRS,FRS
S212,HOUSEKEEPING- SOLID FUEL HANDLING,Services,TRUE,FRS,FRS
S213,MESSENGER SVCS,Services,TRUE,FRS,FRS
S214,CARPET LAYING AND CLEANING,Services,TRUE,FRS,FRS
S215,HOUSEKEEPING- WAREHOUSING/STORAGE,Services,TRUE,FRS,FRS
S216,FACILITIES OPERATIONS SUPPORT SVCS,Services,TRUE,FRS,FRS
S217,HOUSEKEEPING- INTERIOR PLANTSCAPING,Services,TRUE,FRS,FRS
S218,HOUSEKEEPING- SNOW REMOVAL/SALT,Services,TRUE,FRS,FRS
S219,ASBESTOS REMOVAL,Services,TRUE,FRS,FRS
S220,TRAVEL AGENT SERVICES,Services,TRUE,FRS,FRS
S221,HAZARDOUS WASTE REMOVAL,Services,TRUE,FRS,FRS
S222,HOUSEKEEPING- WASTE TREATMENT/STORAGE,Services,TRUE,FRS,FRS
S299,HOUSEKEEPING- OTHER,Services,TRUE,FRS,FRS
T,"PHOTO, MAP, PRINT, PUBLICATION",Services,TRUE,PAMS,PAMS
T001,ARTS/GRAPHICS SERVICES,Services,TRUE,PAMS,PAMS
T002,CARTOGRAPHY SERVICES,Services,TRUE,PAMS,PAMS
T003,CATALOGING SERVICES,Services,TRUE,PAMS,PAMS
T004,CHARTING SERVICES,Services,TRUE,PAMS,PAMS
T005,FILM PROCESSING SERVICES,Services,TRUE,PAMS,PAMS
T006,FILM/VIDEO TAPE PRODUCTION SERVICES,Services,TRUE,PAMS,PAMS
T007,MICROFORM SERVICES,Services,TRUE,PAMS,PAMS
T008,PHOTO/MAP/PRINT/PUBLICATION- PHOTOGRAMMETRY,Services,TRUE,PAMS,PAMS
T009,AERIAL PHOTOGRAPHIC SERVICES,Services,TRUE,PAMS,PAMS
T010,PHOTO/MAP/PRINT/PUBLICATION- GENERAL PHOTOGRAPHIC: STILL,Services,TRUE,PAMS,PAMS
T011,PHOTO/MAP/PRINT/PUBLICATION- PRINT/BINDING,Services,TRUE,PAMS,PAMS
T012,PHOTO/MAP/PRINT/PUBLICATION- REPRODUCTION,Services,TRUE,PAMS,PAMS
T013,PHOTO/MAP/PRINT/PUBLICATION- TECHNICAL WRITING,Services,TRUE,PAMS,PAMS
T014,PHOTO/MAP/PRINT/PUBLICATION- TOPOGRAPHY,Services,TRUE,PAMS,PAMS
T015,PHOTO/MAP/PRINT/PUBLICATION- GENERAL PHOTOGRAPHIC: MOTION,Services,TRUE,PAMS,PAMS
T016,AUDIO/VISUAL SERVICES,Services,TRUE,PAMS,PAMS
T099,OTHER PHOTO MAPPING PRINTING SVC,Services,TRUE,PAMS,PAMS
U,EDUCATION AND TRAINING,Services,TRUE,PAMS,PAMS
U001,EDUCATION/TRAINING- LECTURES,Services,TRUE,PAMS,PAMS
U002,EDUCATION/TRAINING- PERSONNEL TESTING,Services,TRUE,PAMS,PAMS
U003,EDUCATION/TRAINING- RESERVE TRAINING (MILITARY),Services,TRUE,PAMS,PAMS
U004,EDUCATION/TRAINING- SCIENTIFIC/MANAGEMENT,Services,TRUE,PAMS,PAMS
U005,EDUCATION/TRAINING- TUITION/REGISTRATION/MEMBERSHIP FEES,Services,TRUE,PAMS,PAMS
U006,EDUCATION/TRAINING- VOCATIONAL/TECHNICAL,Services,TRUE,PAMS,PAMS
U007,EDUCATION/TRAINING- FACULTY SALARIES FOR DEPENDENT SCHOOLS,Services,TRUE,PAMS,PAMS
U008,EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT,Services,TRUE,PAMS,PAMS
U009,EDUCATION SERVICES,Services,TRUE,PAMS,PAMS
U010,CERT & ACCREDIATIONS FOR EDUCATIONA,Services,TRUE,PAMS,PAMS
U011,AIDS TRAINING,Services,TRUE,PAMS,PAMS
U012,EDUCATION/TRAINING- INFORMATION TECHNOLOGY/TELECOMMUNICATIONS TRAINING,Services,TRUE,PAMS,PAMS
U013,EDUCATION/TRAINING- COMBAT,Services,TRUE,PAMS,PAMS
U014,EDUCATION/TRAINING- SECURITY,Services,TRUE,PAMS,PAMS
U099,EDUCATION/TRAINING- OTHER,Services,TRUE,PAMS,PAMS
V,"TRANSPORT, TRAVEL, RELOCATION",Services,TRUE,ERS,ERS
V001,GBL & GTR PROCUREMENTS,Services,TRUE,ERS,ERS
V002,MOTOR POOL OPERATIONS,Services,TRUE,ERS,ERS
V003,PACKING/CRATING SERVICES,Services,TRUE,ERS,ERS
V1,TRANSPORTATION OF THINGS,Services,TRUE,ERS,ERS
V111,AIR FREIGHT,Services,TRUE,ERS,ERS
V112,MOTOR FREIGHT,Services,TRUE,ERS,ERS
V113,RAIL FREIGHT,Services,TRUE,ERS,ERS
V114,STEVEDORING,Services,TRUE,ERS,ERS
V115,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: VESSEL FREIGHT,Services,TRUE,ERS,ERS
V119,OTHER CARGO AND FREIGHT SERVICES,Services,TRUE,ERS,ERS
V121,AIR CHARTER FOR THINGS,Services,TRUE,ERS,ERS
V122,MOTOR CHARTER FOR THINGS,Services,TRUE,ERS,ERS
V123,RAIL CHARTER FOR THINGS,Services,TRUE,ERS,ERS
V124,MARINE CHARTER FOR THINGS,Services,TRUE,ERS,ERS
V125,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: VESSEL TOWING,Services,TRUE,ERS,ERS
V126,SPACE TRANSP & LAUNCH,Services,TRUE,ERS,ERS
V127,SECURITY VEHICLE SERVICES,Services,TRUE,ERS,ERS
V129,OTHER VEHICLE CHARTER FOR THINGS,Services,TRUE,ERS,ERS
V211,AIR PASSENGER SERVICE,Services,TRUE,PAMS,PAMS
V212,MOTOR PASSENGER SERVICES,Services,TRUE,PAMS,PAMS
V213,RAIL PASSENGER SERVICE,Services,TRUE,PAMS,PAMS
V214,MARINE PASSENGER SERVICE,Services,TRUE,PAMS,PAMS
V221,PASSENGER AIR CHARTER SERVICE,Services,TRUE,PAMS,PAMS
V222,PASSENGER MOTOR CHARTER SERVICE,Services,TRUE,PAMS,PAMS
V223,PASSENGER RAIL CHARTER SERVICE,Services,TRUE,PAMS,PAMS
V224,PASSENGER MARINE CHARTER SERVICE,Services,TRUE,PAMS,PAMS
V225,AMBULANCE SERVICE,Services,TRUE,PAMS,PAMS
V226,TAXICAB SERVICES,Services,TRUE,PAMS,PAMS
V227,NAVIGATIONAL AID & PILOTAGE SVCS,Services,TRUE,PAMS,PAMS
V228,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: PORT OPERATIONS,Services,TRUE,PAMS,PAMS
V229,TRANSPORT/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUIT: PURCH OF TRANSIT/PUBLIC TRANSPORT FARE MEDIA,Services,TRUE,PAMS,PAMS
V231,LODGING - HOTEL/MOTEL,Services,TRUE,PAMS,PAMS
V241,MILITARY PERSONNEL RECRUITMENT,Services,TRUE,PAMS,PAMS
V251,CIVILIAN PERSONNEL RECRUITMENT,Services,TRUE,PAMS,PAMS
V301,RELOCATION SERVICES,Services,TRUE,PAMS,PAMS
V302,TRANSPORTATION/TRAVEL/RELOCATION- RELOCATION: TRAVEL AGENT,Services,TRUE,PAMS,PAMS
V999,OTHER TRAVEL SVCS,Services,TRUE,PAMS,PAMS
W0,LEASE OR RENTAL OF EQUIPMENT,Services,TRUE,ERS,ERS
W010,LEASE OR RENTAL OF EQUIPMENT- WEAPONS,Services,TRUE,ERS,ERS
W011,LEASE-RENT OF NUCLEAR ORDNANCE,Services,TRUE,ERS,ERS
W012,LEASE OR RENTAL OF EQUIPMENT- FIRE CONTROL EQUIPMENT,Services,TRUE,ERS,ERS
W013,LEASE OR RENTAL OF EQUIPMENT- AMMUNITION AND EXPLOSIVES,Services,TRUE,ERS,ERS
W014,LEASE-RENT OF GUIDED MISSILES,Services,TRUE,ERS,ERS
W015,LEASE OR RENTAL OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS,Services,TRUE,ERS,ERS
W016,LEASE OR RENTAL OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,Services,TRUE,ERS,ERS
W017,"LEASE OR RENTAL OF EQUIPMENT- AIRCRAFT LAUNCHING, LANDING, AND GROUND HANDLING EQUIPMENT",Services,TRUE,ERS,ERS
W018,LEASE OR RENTAL OF EQUIPMENT- SPACE VEHICLES,Services,TRUE,ERS,ERS
W019,"LEASE OR RENTAL OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS",Services,TRUE,ERS,ERS
W020,LEASE OR RENTAL OF EQUIPMENT- SHIP AND MARINE EQUIPMENT,Services,TRUE,ERS,ERS
W022,LEASE OR RENTAL OF EQUIPMENT- RAILWAY EQUIPMENT,Services,TRUE,ERS,ERS
W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",Services,TRUE,ERS,ERS
W024,LEASE OR RENTAL OF EQUIPMENT- TRACTORS,Services,TRUE,ERS,ERS
W025,LEASE OR RENTAL OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS,Services,TRUE,ERS,ERS
W026,LEASE OR RENTAL OF EQUIPMENT- TIRES AND TUBES,Services,TRUE,ERS,ERS
W028,"LEASE OR RENTAL OF EQUIPMENT- ENGINES, TURBINES, AND COMPONENTS",Services,TRUE,ERS,ERS
W029,LEASE OR RENTAL OF EQUIPMENT- ENGINE ACCESSORIES,Services,TRUE,ERS,ERS
W030,LEASE OR RENTAL OF EQUIPMENT- MECHANICAL POWER TRANSMISSION EQUIPMENT,Services,TRUE,ERS,ERS
W031,LEASE OR RENTAL OF EQUIPMENT- BEARINGS,Services,TRUE,ERS,ERS
W032,LEASE OR RENTAL OF EQUIPMENT- WOODWORKING MACHINERY AND EQUIPMENT,Services,TRUE,ERS,ERS
W034,LEASE OR RENTAL OF EQUIPMENT- METALWORKING MACHINERY,Services,TRUE,ERS,ERS
W035,LEASE OR RENTAL OF EQUIPMENT- SERVICE AND TRADE EQUIPMENT,Services,TRUE,ERS,ERS
W036,LEASE OR RENTAL OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY,Services,TRUE,ERS,ERS
W037,LEASE OR RENTAL OF EQUIPMENT- AGRICULTURAL MACHINERY AND EQUIPMENT,Services,TRUE,ERS,ERS
W038,"LEASE OR RENTAL OF EQUIPMENT- CONSTRUCTION, MINING, EXCAVATING, AND HIGHWAY MAINTENANCE EQUIPMENT",Services,TRUE,ERS,ERS
W039,LEASE OR RENTAL OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT,Services,TRUE,ERS,ERS
W040,"LEASE OR RENTAL OF EQUIPMENT- ROPE, CABLE, CHAIN, AND FITTINGS",Services,TRUE,ERS,ERS
W041,"LEASE OR RENTAL OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT",Services,TRUE,ERS,ERS
W042,LEASE OR RENTAL OF EQUIPMENT- FIRE FIGHTING/RESCUE/SAFETY EQUIPMENT; ENVIRON PROTECT EQUIPMENT/MATLS,Services,TRUE,ERS,ERS
W043,LEASE OR RENTAL OF EQUIPMENT- PUMPS AND COMPRESSORS,Services,TRUE,ERS,ERS
W044,"LEASE OR RENTAL OF EQUIPMENT- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS",Services,TRUE,ERS,ERS
W045,"LEASE OR RENTAL OF EQUIPMENT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT",Services,TRUE,ERS,ERS
W046,LEASE OR RENTAL OF EQUIPMENT- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT,Services,TRUE,ERS,ERS
W047,"LEASE OR RENTAL OF EQUIPMENT- PIPE, TUBING, HOSE, AND FITTINGS",Services,TRUE,ERS,ERS
W048,LEASE OR RENTAL OF EQUIPMENT- VALVES,Services,TRUE,ERS,ERS
W049,LEASE OR RENTAL OF EQUIPMENT- MAINTENANCE AND REPAIR SHOP EQUIPMENT,Services,TRUE,ERS,ERS
W051,LEASE OR RENTAL OF EQUIPMENT- HAND TOOLS,Services,TRUE,ERS,ERS
W052,LEASE OR RENTAL OF EQUIPMENT- MEASURING TOOLS,Services,TRUE,ERS,ERS
W053,LEASE OR RENTAL OF EQUIPMENT- HARDWARE AND ABRASIVES,Services,TRUE,ERS,ERS
W054,LEASE OR RENTAL OF EQUIPMENT- PREFABRICATED STRUCTURES  AND SCAFFOLDING,Services,TRUE,ERS,ERS
W055,"LEASE OR RENTAL OF EQUIPMENT- LUMBER, MILLWORK, PLYWOOD, AND VENEER",Services,TRUE,ERS,ERS
W056,LEASE OR RENTAL OF EQUIPMENT- CONSTRUCTION AND BUILDING MATERIALS,Services,TRUE,ERS,ERS
W058,"LEASE OR RENTAL OF EQUIPMENT- COMMUNICATION, DETECTION, AND COHERENT RADIATION EQUIPMENT",Services,TRUE,ICT,ICT
W059,LEASE OR RENTAL OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS,Services,TRUE,ERS,ERS
W060,"LEASE OR RENTAL OF EQUIPMENT- FIBER OPTICS MATERIALS, COMPONENTS, ASSEMBLIES, AND ACCESSORIES",Services,TRUE,ICT,ICT
W061,LEASE OR RENTAL OF EQUIPMENT- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT,Services,TRUE,ERS,ERS
W062,LEASE OR RENTAL OF EQUIPMENT- LIGHTING FIXTURES AND LAMPS,Services,TRUE,ERS,ERS
W063,"LEASE OR RENTAL OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",Services,TRUE,ERS,ERS
W065,"LEASE OR RENTAL OF EQUIPMENT- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES",Services,TRUE,ERS,ERS
W066,LEASE OR RENTAL OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT,Services,TRUE,ERS,ERS
W067,LEASE OR RENTAL OF EQUIPMENT- PHOTOGRAPHIC EQUIPMENT,Services,TRUE,ERS,ERS
W068,LEASE OR RENTAL OF EQUIPMENT- CHEMICALS AND CHEMICAL PRODUCTS,Services,TRUE,ERS,ERS
W069,LEASE OR RENTAL OF EQUIPMENT- TRAINING AIDS AND DEVICES,Services,TRUE,ERS,ERS
W070,LEASE OR RENTAL OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,Services,TRUE,ICT,ICT
W071,LEASE OR RENTAL OF EQUIPMENT- FURNITURE,Services,TRUE,ERS,ERS
W072,LEASE OR RENTAL OF EQUIPMENT- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES,Services,TRUE,ERS,ERS
W073,LEASE OR RENTAL OF EQUIPMENT- FOOD PREPARATION AND SERVING EQUIPMENT,Services,TRUE,ERS,ERS
W074,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT",Services,TRUE,ERS,ERS
W075,LEASE OR RENTAL OF EQUIPMENT- OFFICE SUPPLIES AND DEVICES,Services,TRUE,ERS,ERS
